text,user_id_hashed,war,ua,ru,datetime,media
"Интересно,а как США и союзники переписали историю разрушив безопасность на ближнем востоке? Или разрушив Югославию?",5d17377ab78f6a1db9cffe67ff015ab2,0.9999962,0.00021382867,0.9997862,2022-02-22 20:06:26,Eho Moskvy
"Абсолютная власть развращает абсолютно ,на наших глазах преступное ничтожество и политический банкрот путин просто уничтожает нашу страну своими преступными действиями и решениями.Путин России и ее народу приносит только зло,проблемы и ужесточение авторитарного режима,Какая цель путина - впечатление что чем хуже стране и народу -тем путину лучше.Кроме как изоляции страны,новых санкций,обнищание народа.инфляции,обесценение национальной валюты и скукоживание российской экономики -действия путина ничего стране не приносят Куда не ткни у путина провалы,преступления и провокации,вплоть до политических убийств и репрессий.созидать и создавать это ничтожество не может,только говнить и портить жизнь миллионам людей.Самое противное что все это от имени моей страны творит по сути нелегитимный диктатор.который в стране уничтожил институты выборов,парламента и суда и сам себя обнуляет имитацией и профанацией которую выдает за выборы..доколе одна ложка ботоксного дегтя будет портить бочку меда под названием е Россия",24ac768f16e37996325aa6ffc3c44792,0.9999963,0.99994946,5.0573963e-05,2022-02-22 20:10:11,Eho Moskvy
почему байден (biden) не нанёс ядерный удар?,9295764eb3bf89ecbc0c2cae03d5e5f2,0.9999949,0.29473758,0.70526236,2022-02-22 20:20:26,Eho Moskvy
историю пишут победители,7a4eb64837ee805b1d495bfceaf9a9ef,0.9999087,0.14724565,0.8527544,2022-02-22 20:21:46,Eho Moskvy
Поддерживаю Путина. Спас людей от геноцида.,11c8fea526dc0a941b737cdec90b82b2,0.99999225,0.76339954,0.2366005,2022-02-22 20:24:07,Eho Moskvy
"[id24ac768f16e37996325aa6ffc3c44792|Руслан], ты сука не гражданин страны, ты подонок, клевещешь на неё, это бред твоей больной тыквы, что ж ты при всех этих ужасных условий живой и невредим и несёшь это бред, доколе таких тварей как ты Россия будет терпеть",66fb29b2f4d29f352f0a5b797def0d8f,0.9999962,0.5416137,0.45838636,2022-02-22 20:28:32,Eho Moskvy
"[id7a4eb64837ee805b1d495bfceaf9a9ef|Yuri], и проигратели. Историю пишут все",103d8b964fc62a51bc529996bdf9c703,0.9999962,0.9999465,5.3470365e-05,2022-02-22 20:28:31,Eho Moskvy
"Ку-ку, Гриня. Каклы сами себя перехитрили. Ибо как гласит народная арабская поговорка: когда хохол родился - еврей заплакал.",6c2926c6e7361d43c3749c1933a52ce4,0.9999956,0.00042493053,0.9995751,2022-02-22 19:47:54,Eho Moskvy
Подонок власовец,d087da9463e8072d5b5f7ab50f69cb5e,4.8584312e-05,0.9991665,0.0008335841,2022-02-22 19:47:55,Eho Moskvy
"Если действия путина разрушат Россию,  то я вполне доволен. Жги дальше, пуйло!",158b1a3e2e7290a44c48ee34775c78ec,0.9999963,0.99994576,5.428544e-05,2022-02-22 19:48:07,Eho Moskvy
Хуже либерала могут быть только два либерала ......,53457e673d08ab5ac194c219950f4527,0.9999852,0.55350024,0.44649976,2022-02-22 19:49:11,Eho Moskvy
Яблочный бред 👎🏻👎🏻👎🏻,383428674b8d691b845e183194f6dc89,8.0680526e-05,0.00033185427,0.9996681,2022-02-22 19:50:50,Eho Moskvy
Почему этого гада до сих пор не бьют на улице?,073949430997919cc38113d1facf3a97,3.9789775e-06,0.38348603,0.61651397,2022-02-22 19:53:16,Eho Moskvy
"Явлинский не мой кумир , но сейчас говорит правлу!",429867f0e645d3d02f5bbf317df9e71b,0.99992096,0.021607604,0.97839236,2022-02-22 19:56:23,Eho Moskvy
"Что у вас все такие ""политики"",которые на выборах от народа получают 1-2 процента,а рассужают прям как отцы русской демократии!",2d208299c653baafd5f661109d63c312,2.5811747e-05,0.99982446,0.00017555669,2022-02-22 20:08:33,Eho Moskvy
Ещё одна НАТОвская крыса. Видимо санкции его коснулись),da450fadd5e5bae5f071bb87d50c2264,0.99998236,0.9701809,0.029819114,2022-02-22 20:19:18,Eho Moskvy
пятая колонна негодуэ! отстаивают интересы яблок и овощей😁,7a4eb64837ee805b1d495bfceaf9a9ef,0.9999087,0.14724565,0.8527544,2022-02-22 20:22:38,Eho Moskvy
если россия вступит в нато все проблемы разрешатся,9295764eb3bf89ecbc0c2cae03d5e5f2,0.9999949,0.29473758,0.70526236,2022-02-22 20:22:55,Eho Moskvy
"[id6c2926c6e7361d43c3749c1933a52ce4|Ольга],",a5de216b41193b0d88b26102ad627476,0.99999166,0.47459528,0.52540475,2022-02-22 19:51:10,Eho Moskvy
"[idd087da9463e8072d5b5f7ab50f69cb5e|Алексей], да, согласен. Путин он такой😃",158b1a3e2e7290a44c48ee34775c78ec,0.9999963,0.99994576,5.428544e-05,2022-02-22 19:48:47,Eho Moskvy
"[idd087da9463e8072d5b5f7ab50f69cb5e|Алексей],",a5de216b41193b0d88b26102ad627476,0.99999166,0.47459528,0.52540475,2022-02-22 19:52:59,Eho Moskvy
"В яблоке собрались одни подонки. А было время, я голосовал за них в 90-е",d087da9463e8072d5b5f7ab50f69cb5e,4.8584312e-05,0.9991665,0.0008335841,2022-02-22 19:55:22,Eho Moskvy
"[idd087da9463e8072d5b5f7ab50f69cb5e|Алексей], чем же они подонки?",900c7141401bca857b0f5a035f5386b0,0.9999827,0.44310358,0.55689645,2022-02-22 19:56:23,Eho Moskvy
"[id900c7141401bca857b0f5a035f5386b0|Лия], лично для меня. Для вас возможно лучшие из лучших. На вкус и цвет...",d087da9463e8072d5b5f7ab50f69cb5e,4.8584312e-05,0.9991665,0.0008335841,2022-02-22 19:57:19,Eho Moskvy
"[idd087da9463e8072d5b5f7ab50f69cb5e|Алексей], здесь речь не о вкусе. Я не понимаю как можно назвать яблочников подонками. Можно симпатизировать ЕР, ЛДПР или коммунистам, но ""Яблоко"" всяко не подонки. Мои симпатии вообще не при чем. Просто слова всегда имеют смысл",900c7141401bca857b0f5a035f5386b0,0.9999827,0.44310358,0.55689645,2022-02-22 20:05:26,Eho Moskvy
"[id900c7141401bca857b0f5a035f5386b0|Лия], не только яблоко, но и все либерасты подонки, потому что не хотят видеть, как наших людей в Донбассе укронацисты убивают восьмой год. Тех, кто людей защищает и помогает, обвиняют в этом. По сути их цели борьбы с властью в России совпадают с целями и действиями националистов и госдепа США. Они предатели.",932caf11957be95a6a9157022f4411a0,0.9999963,6.326088e-05,0.9999367,2022-02-22 20:24:12,Eho Moskvy
"[id932caf11957be95a6a9157022f4411a0|Анатолий], а, в этом плане...",900c7141401bca857b0f5a035f5386b0,0.9999827,0.44310358,0.55689645,2022-02-22 20:25:03,Eho Moskvy
"[id900c7141401bca857b0f5a035f5386b0|Лия], это лакмусовая бумажка. Позиция по Крыму, Донбассу, событиям в Одессе, сразу показывает кто есть кто. За разговорами о демократии и правах человека подлая позиция по отношению к убийствам и убийцам наших людей.",932caf11957be95a6a9157022f4411a0,0.9999963,6.326088e-05,0.9999367,2022-02-22 20:26:21,Eho Moskvy
"[id073949430997919cc38113d1facf3a97|Андрей], зачем же бить? Его прекрасно можно использовать втёмную. Вон он как Алёшу Навального последовательно топит, указывая на его нацистское прошлое)",6c2926c6e7361d43c3749c1933a52ce4,0.9999956,0.00042493053,0.9995751,2022-02-22 19:55:47,Eho Moskvy
"[id6c2926c6e7361d43c3749c1933a52ce4|Ольга], слишком муторно. Побить и выгнать из страны проще.",073949430997919cc38113d1facf3a97,3.9789775e-06,0.38348603,0.61651397,2022-02-22 19:59:18,Eho Moskvy
"[id429867f0e645d3d02f5bbf317df9e71b|Людмила], правда",7b939aa71e8765ab6bffa79fc54e0067,0.99975723,0.00909078,0.99090916,2022-02-22 20:02:18,Eho Moskvy
Ухо Израиля опять будет нести чушь. 😄😄😄,383428674b8d691b845e183194f6dc89,8.0680526e-05,0.00033185427,0.9996681,2022-02-22 19:52:05,Eho Moskvy
"[id8020a90608e53830949e3817ef39c606|Сергей], газпромовские пропагандисты бандеровского фашизма 👎🏻👎🏻👎🏻",a5de216b41193b0d88b26102ad627476,0.99999166,0.47459528,0.52540475,2022-02-22 19:54:09,Eho Moskvy
"Боря, Селюки в Панике! Шо цэ такое ? 😆",dca2d4a67f07b1c8e81a06eaacfd2ef6,0.9999962,3.762145e-05,0.99996233,2022-02-22 19:17:00,Eho Moskvy
"Депутат Закса полностью погружен в высокую политику, а в городе тем временем по улице не пройти, не сломав ногу.",063ee6b4ed86a8679a66286edb3d4ca9,0.9999963,0.010838113,0.98916185,2022-02-22 19:19:07,Eho Moskvy
"Да кто пойдет воевать, наши военные, чтоб их дети в России просрочку жрали в три раза подоражавшую из-за санкций, и на хрен им это надо",7bf15651f9ecd2ce96fc306720b759bc,0.99998176,0.25679412,0.7432059,2022-02-22 19:24:42,Eho Moskvy
"Вот сколько лет вы Эхо Москвы, переименоваться не думали? Реальный вопрос причем здесь вы и Москва?",37412fae94100f562d48e56beaf80bc0,0.9999846,0.24731466,0.7526854,2022-02-22 19:31:13,Eho Moskvy
"Вишневский, Западный берег и Голланы, чьи?",0b14fb9da6d85d7647fc422eef09b1dc,8.5264655e-05,0.06042099,0.93957895,2022-02-22 19:41:42,Eho Moskvy
"Тут один товаришь ссылься на чью-то контитуцию в которйо прописано административно деление.... И в контексте его действий эта ссылка совершенно не уместна, опять передергивание, для оправдания каких-то своих действий! А почему сразу не другие еще области присоединять,!? Раз пошла такая пьянка - режь последний огурец""!))))",b2c1532753427fe0ca923baff1964c9a,0.9999963,0.2398999,0.7601001,2022-02-22 19:42:53,Eho Moskvy
Гнать этих депутатов в шею.,bd4f061968e02ca02b78e2b0ee6f5e67,0.9999958,0.00030602075,0.999694,2022-02-22 19:46:31,Eho Moskvy
снова эта сбрендившая сова с хлопающими глазками,87e94e6db82a170ac1561d4faf6904f3,0.9999963,0.00017049957,0.9998296,2022-02-22 19:53:12,Eho Moskvy
ВНа Украине начинается махновщина. Всем смотреть Свадьбу в Малиновке. 😄😄😄,383428674b8d691b845e183194f6dc89,8.0680526e-05,0.00033185427,0.9996681,2022-02-22 19:53:54,Eho Moskvy
Давно с похмелья? Куда он то лезет?,5d17377ab78f6a1db9cffe67ff015ab2,0.9999962,0.00021382867,0.9997862,2022-02-22 20:07:32,Eho Moskvy
"Подпишите петицию 🤣🤣🤣 яблочники, вы ссыкуны. Хуже путина. У того хоть и руки в крови но есть яйца действовать. У вас их нет! На кубе были борцы за свободу. Че гевара. Кастро. А вы петиции подписываете.",2b7dc9ce50c578f528b022621841a17f,0.9999918,0.99995136,4.863216e-05,2022-02-22 20:23:00,Eho Moskvy
"[id063ee6b4ed86a8679a66286edb3d4ca9|Анатолий], так кто виноват что не пройти, большенство у жуликов и воров с них и спрос",7bf15651f9ecd2ce96fc306720b759bc,0.99998176,0.25679412,0.7432059,2022-02-22 19:25:46,Eho Moskvy
"[id7bf15651f9ecd2ce96fc306720b759bc|Андрей], Тогда нахера хомячье клянчило донаты? Типа, их все равно больше?",b09314c2faaa847629b2898bd02fa060,0.99974304,0.9941227,0.005877302,2022-02-22 19:38:39,Eho Moskvy
"[idb09314c2faaa847629b2898bd02fa060|Евгений], у тебя нищеброда кто-то клянчит, не льсти себе отброс)))",7bf15651f9ecd2ce96fc306720b759bc,0.99998176,0.25679412,0.7432059,2022-02-22 19:42:26,Eho Moskvy
"[id7bf15651f9ecd2ce96fc306720b759bc|Андрей], каждый день то новальный, то люпка с очередным любовником. Вы Эхо, в конце концов, или кучка пидарасов?",b09314c2faaa847629b2898bd02fa060,0.99974304,0.9941227,0.005877302,2022-02-22 19:46:09,Eho Moskvy
"[idb09314c2faaa847629b2898bd02fa060|Евгений], слышь ты говно на отбросов лугандона у вас деньги нашлись, на россиян в пандемию нет, и вам это боком выйдет",7bf15651f9ecd2ce96fc306720b759bc,0.99998176,0.25679412,0.7432059,2022-02-22 19:47:17,Eho Moskvy
"[id7bf15651f9ecd2ce96fc306720b759bc|Андрей], а их спросят? это армия",900c7141401bca857b0f5a035f5386b0,0.9999827,0.44310358,0.55689645,2022-02-22 19:27:06,Eho Moskvy
"[id7bf15651f9ecd2ce96fc306720b759bc|Андрей], ""ваши военные""? откуда у вас, ссыкливых навальнят, военные?",297f33a7859bb0efa16d901408ea34ad,0.9999964,0.59588856,0.40411144,2022-02-22 19:28:30,Eho Moskvy
"[id297f33a7859bb0efa16d901408ea34ad|Игорь], сказала мышь что рожу прячет🤣🤣🤣🤣",7bf15651f9ecd2ce96fc306720b759bc,0.99998176,0.25679412,0.7432059,2022-02-22 19:29:14,Eho Moskvy
"[id900c7141401bca857b0f5a035f5386b0|Лия], и чё?",7bf15651f9ecd2ce96fc306720b759bc,0.99998176,0.25679412,0.7432059,2022-02-22 19:29:25,Eho Moskvy
"[id7bf15651f9ecd2ce96fc306720b759bc|Андрей], к сожалению найдутся вояки.",0c13acd93a56da5915a4812c06b5d369,0.99999475,0.4807622,0.5192378,2022-02-22 19:31:26,Eho Moskvy
"[id0c13acd93a56da5915a4812c06b5d369|Олег], найтись то найдутся, какая мотивация у большинства, за что подыхать за доллар по 200?))",7bf15651f9ecd2ce96fc306720b759bc,0.99998176,0.25679412,0.7432059,2022-02-22 19:32:37,Eho Moskvy
"[id7bf15651f9ecd2ce96fc306720b759bc|Андрей], знаете как отвечают по-русски на ваш вопрос? А вообще-то речь не о добровольцах, у нас есть регулярная армия",900c7141401bca857b0f5a035f5386b0,0.9999827,0.44310358,0.55689645,2022-02-22 19:33:24,Eho Moskvy
"[id900c7141401bca857b0f5a035f5386b0|Лия], ещё раз спрашиваю и чё? Просрали Чечню Сирию, просрут и Украину, мы в России точно их не поддержим, я санкции терпеть не подписывался",7bf15651f9ecd2ce96fc306720b759bc,0.99998176,0.25679412,0.7432059,2022-02-22 19:35:04,Eho Moskvy
"[id7bf15651f9ecd2ce96fc306720b759bc|Андрей], это вы понимаете.А разве тот же росгвардеец избивающий молодёжь на митинги,или омоновец ,пнувший женщину в живот в питере, это понимает.",0c13acd93a56da5915a4812c06b5d369,0.99999475,0.4807622,0.5192378,2022-02-22 19:35:13,Eho Moskvy
"[id0c13acd93a56da5915a4812c06b5d369|Олег], одно дело бить того кто сдачи не даст, другое дело под пули идти за мифический русский мир, чтоб тут в России их дети голодные сидели",7bf15651f9ecd2ce96fc306720b759bc,0.99998176,0.25679412,0.7432059,2022-02-22 19:36:17,Eho Moskvy
"[id7bf15651f9ecd2ce96fc306720b759bc|Андрей], я не говорю ,что именно они и пойдут.я говорю о людях которые насквозь пропитаны скрепными ядами",0c13acd93a56da5915a4812c06b5d369,0.99999475,0.4807622,0.5192378,2022-02-22 19:38:10,Eho Moskvy
"Думаю те кто проританны ещё в 14 ушел, я общался с военным, он мне именно за детей и сказал",7bf15651f9ecd2ce96fc306720b759bc,0.99998176,0.25679412,0.7432059,2022-02-22 19:39:13,Eho Moskvy
"[id7bf15651f9ecd2ce96fc306720b759bc|Андрей], и как это перечисленные : регион России и Сирию просрали интересно?",51ddb053f13a7f1f3aef75b9689d8a32,0.9999964,0.2745857,0.7254143,2022-02-22 19:50:58,Eho Moskvy
"[id7bf15651f9ecd2ce96fc306720b759bc|Андрей], слышь, о.б.м.у.д.о.к., с каким ты ""военным"" общался, с пенсионером - интендантом?",297f33a7859bb0efa16d901408ea34ad,0.9999964,0.59588856,0.40411144,2022-02-22 19:51:21,Eho Moskvy
"[id51ddb053f13a7f1f3aef75b9689d8a32|Олег], как обычно, как Чечню так и Сирию, и тут обосрется, никто этой войны не хочет, пусть вата сдохнет, людей не трогайте",7bf15651f9ecd2ce96fc306720b759bc,0.99998176,0.25679412,0.7432059,2022-02-22 19:52:13,Eho Moskvy
"[id297f33a7859bb0efa16d901408ea34ad|Игорь], не с тобой гандоном использованным точно)",7bf15651f9ecd2ce96fc306720b759bc,0.99998176,0.25679412,0.7432059,2022-02-22 19:53:16,Eho Moskvy
"[id7bf15651f9ecd2ce96fc306720b759bc|Андрей], я ещё раз задаю вопрос. Как просрали регион и Сирию которая не пала благодаря российской армии и флота?",51ddb053f13a7f1f3aef75b9689d8a32,0.9999964,0.2745857,0.7254143,2022-02-22 19:53:27,Eho Moskvy
"[id7bf15651f9ecd2ce96fc306720b759bc|Андрей], ""как обычно""? это круто, но только обсрётесь вы, как обычно )))))",297f33a7859bb0efa16d901408ea34ad,0.9999964,0.59588856,0.40411144,2022-02-22 19:54:04,Eho Moskvy
"[id7bf15651f9ecd2ce96fc306720b759bc|Андрей], гребешок, сколько сисян уже за решкой?",297f33a7859bb0efa16d901408ea34ad,0.9999964,0.59588856,0.40411144,2022-02-22 19:55:18,Eho Moskvy
"[id51ddb053f13a7f1f3aef75b9689d8a32|Олег], а ты про кузю вспомнил которой опозорился по полной, говно конечно знатное)) и дань платим Чечне по миллиарду в день",7bf15651f9ecd2ce96fc306720b759bc,0.99998176,0.25679412,0.7432059,2022-02-22 19:55:49,Eho Moskvy
"[id7bf15651f9ecd2ce96fc306720b759bc|Андрей], 600 миллиардов, хохлушка, 600 и не в день , а в час.",297f33a7859bb0efa16d901408ea34ad,0.9999964,0.59588856,0.40411144,2022-02-22 19:58:27,Eho Moskvy
"[id7bf15651f9ecd2ce96fc306720b759bc|Андрей], а в Сирии мы так ""опозорились"", что все кто орал ""Ассад должен уйти"" засунули языки в жопу и молчат под лавкой.",297f33a7859bb0efa16d901408ea34ad,0.9999964,0.59588856,0.40411144,2022-02-22 19:59:35,Eho Moskvy
"Портфель Генштаба | Война Донбасс Украина    Мониторю чаты и в эти 2 дня встречал очень большое количество сообщений и постов, что Россия этим признанием потеряла около 1 триллиона рублей в стоимости акций.    Но что же случилось сегодня 😏 Многие акции отбивают потери и даже летят сильно выше.    Ещё один положительный момент заключается в том, что акции в основном скидывали иностранные инвесторы, а скупали их именно российские. Национализация 😅 так сказать получилась, а может так и было задумано.",dca2d4a67f07b1c8e81a06eaacfd2ef6,0.9999962,3.762145e-05,0.99996233,2022-02-22 19:01:20,Eho Moskvy
😆,dca2d4a67f07b1c8e81a06eaacfd2ef6,0.9999962,3.762145e-05,0.99996233,2022-02-22 19:02:55,Eho Moskvy
"капец, быстрый отскок",9f12c96684b32086ef35ace8dc0a387a,0.00082656916,0.00019260906,0.9998074,2022-02-22 19:24:07,Eho Moskvy
"[iddca2d4a67f07b1c8e81a06eaacfd2ef6|Ii],",dca2d4a67f07b1c8e81a06eaacfd2ef6,0.9999962,3.762145e-05,0.99996233,2022-02-22 19:02:08,Eho Moskvy
"[iddca2d4a67f07b1c8e81a06eaacfd2ef6|Ii],",dca2d4a67f07b1c8e81a06eaacfd2ef6,0.9999962,3.762145e-05,0.99996233,2022-02-22 19:21:18,Eho Moskvy
шовинистический угар,bad6bec25fe590893a6a317087d4fbec,0.99999416,0.85020036,0.14979967,2022-02-22 18:32:28,Eho Moskvy
"Баблом бы поделились , мнение их и на х никому не надо .......",53457e673d08ab5ac194c219950f4527,0.9999852,0.55350024,0.44649976,2022-02-22 18:32:28,Eho Moskvy
,f6f68f6816b1e6ee97d91eefe239aba0,5.0964873e-06,0.99841356,0.0015864429,2022-02-22 18:38:22,Eho Moskvy
АП - все мы превратились из бедных в нищих...,e78ce4d044bbd7457c51580186f809d1,0.9999964,0.9999145,8.5422536e-05,2022-02-22 18:39:51,Eho Moskvy
Езжайте  в пиндосию  со  своими  мемуарами .,4855a7476708fbe1506a76d18d34c8d5,0.9831686,0.027093051,0.97290695,2022-02-22 18:41:45,Eho Moskvy
"Да уж, напердели эти эксперды. Три часа проветриваем. Не помогает!",05f997dbde35aa80020396ad175abd6f,0.9999877,0.366989,0.63301104,2022-02-22 18:47:05,Eho Moskvy
Один вопрос к нашему правительству..доколь это эхо будет эхом....???,6957d8ad383a297661111844e742a208,0.0008823194,0.38454407,0.615456,2022-02-22 18:49:56,Eho Moskvy
Путин сказал: вы хотите декомунизации Вы её получите по полной!!! 🤣,fc19e9f2642672362168566781fb4a26,2.3919407e-05,0.6010176,0.39898238,2022-02-22 19:01:36,Eho Moskvy
В РОССИИ ФАШИСТСКИЙ РЕЖИМ БЕЗ ПРЕУВЕЛИЧЕНИЙ.https://youtu.be/h6bpqoSXWFs,e62d7640324c37b9d7bdb7240430f25b,0.9909684,0.0017074866,0.9982925,2022-02-22 19:15:46,Eho Moskvy
"[id4855a7476708fbe1506a76d18d34c8d5|Геннадий], а ты поддерживаешь политику путина?",caacefdfc92ae5e08f44607ccfcdf232,5.640529e-06,0.48297143,0.51702857,2022-02-22 18:42:58,Eho Moskvy
"[idcaacefdfc92ae5e08f44607ccfcdf232|Инженер], а ты рад тому что скоро тысячи вуйков вернутся до хаты в цинковых домовинах?))))",1e0f79861c529a7841e5084cc516c9ae,8.053196e-06,0.00040173152,0.9995983,2022-02-22 18:48:27,Eho Moskvy
"[id1e0f79861c529a7841e5084cc516c9ae|Прохор], я не рад, что в твоей деревне не останется парней! За вуйки и дойки иностранцев ты не волнуйся ...цены растут у тебя! Я в Москве проживу без твоих откровений",caacefdfc92ae5e08f44607ccfcdf232,5.640529e-06,0.48297143,0.51702857,2022-02-22 18:51:04,Eho Moskvy
"[idcaacefdfc92ae5e08f44607ccfcdf232|Инженер], о! ти опять за маскавитча канать начал! полуграмотное хохложопое недоразумение!))) или того идиота , твоего сменщика могилизовали подыхать на Донбасс за нэньку. а тебя опять привлекли?)))",1e0f79861c529a7841e5084cc516c9ae,8.053196e-06,0.00040173152,0.9995983,2022-02-22 18:53:13,Eho Moskvy
"[id4855a7476708fbe1506a76d18d34c8d5|Геннадий], там уже вечно блатные детки лаврова и медведева ))",d551827977f2e25eac97603619400cf2,0.99999464,0.99923074,0.0007693132,2022-02-22 18:53:35,Eho Moskvy
"[idd551827977f2e25eac97603619400cf2|Tolik], а як прекрасны будут стоящие на коленях на западэнщине громадянки , встречающие свои дохлых захистников!)))",1e0f79861c529a7841e5084cc516c9ae,8.053196e-06,0.00040173152,0.9995983,2022-02-22 18:54:41,Eho Moskvy
"[idcaacefdfc92ae5e08f44607ccfcdf232|Инженер], давай давай!))) гоняй карту и путеводители !))) поскольку прошлый раз ты спалился на простейшем я и сейчас не буду тебе мешать!))) просто у вас болтливых хохложивотных тормозов нет и прокалываетесь вы быстро!)))) жинка то твоя где чичас полы моет? всё там же на Арбате?))))",1e0f79861c529a7841e5084cc516c9ae,8.053196e-06,0.00040173152,0.9995983,2022-02-22 19:07:04,Eho Moskvy
что же ти маскавитч с Поварской 20 коммент то свой подтёр? застеснялси?))),1e0f79861c529a7841e5084cc516c9ae,8.053196e-06,0.00040173152,0.9995983,2022-02-22 19:31:46,Eho Moskvy
"[id6957d8ad383a297661111844e742a208|Татьяна], твое правительство уже полным ходом стругает духовно- скрепные швабры для своей личной рабской вечно дырявой мерзости ))",d551827977f2e25eac97603619400cf2,0.99999464,0.99923074,0.0007693132,2022-02-22 18:55:50,Eho Moskvy
"[idd551827977f2e25eac97603619400cf2|Tolik], готовь домовины для своих вуйков!))) строгай!)))",1e0f79861c529a7841e5084cc516c9ae,8.053196e-06,0.00040173152,0.9995983,2022-02-22 18:57:12,Eho Moskvy
"[idd551827977f2e25eac97603619400cf2|Tolik], а твое готовит опять кресты на хирургические отходы.где очередной погост устроите?",6957d8ad383a297661111844e742a208,0.0008823194,0.38454407,0.615456,2022-02-22 19:25:38,Eho Moskvy
"[ide62d7640324c37b9d7bdb7240430f25b|Артём], дитё сопли утри..",6957d8ad383a297661111844e742a208,0.0008823194,0.38454407,0.615456,2022-02-22 19:33:55,Eho Moskvy
